label,dc,text_snippet
0,0.082031,"体而富有弹性的形象。作为一种文化的复合体，射不仅仅是一种技艺，还拥有丰富的文化内涵旳。然而，目前的射..."
0,-0.104492,"有学者认为，由于平台用工的新特点，实践中大量平台工人与平台企业的关系无法被认定为劳动关系，如果引入雇..."
0,1.460938,"防疫亦不例外在研究防疫社会行为的深度访谈，有两个案例极大地触动了笔者作为社会学研究者的专业感知。第一..."
0,-0.562500,"根据IRCU62定义，LD-SCLC放疗靶区主要包含4个部分：GTV、CTV、ITV和PTV。GTV..."
0,-0.285156,"在《克兰福镇》中，小说叙述者玛丽就因其客 居小镇的身份而缺席诸多重要故事情节，只能在女士们的闲谈聚会..."
0,-0.355469,"探究美国制造中美贸易摩擦的现实动因，会发现中美贸易冲突有着一定的历史必然性。尽管中美双方对贸易逆差规..."
0,0.718750,"在健康志愿者(⽩种⼈为主)中进⾏的沙库巴曲缬沙坦单次给药剂量递增试验中J，单次⼝服200m g、60..."
0,-0.617188,"西伦敦大学（UWL）和卧龙岗大学（UOW）都表示学习分析的使用对所有的利益相关者需要保持数据透明度，..."
0,0.494141,"相比于语义学的理论和知识，本书更想传达的是一些关于人性和人生的哲学层面的思考。而这些深刻的智慧不仅来..."
0,-1.156250,"由于物理层载体由双向变更为单向，所以在其之上的链路层、网络层和传输层协议也需要进行适应性的调整。了报..."
0,-0.333984,"模型是在规模报酬不变的情况下，评价决策单元的有效性，其中有效性包括规模有效和技术有效。假设有N个决策..."
0,-0.162109,"围⽉'四原⼋'，作⼋钱冠连与国内外语界专家共同针对西⽅语⾔哲⼋的'两个传⼀'做_r发展创⼥。下部收录..."
0,0.683594,"本书侧重研究的是唐诗通过音乐的吟唱方式所达到的效果，以及'歌'在推动诗成为独立文学体裁并不断丰富发展..."
0,0.593750,"NSCLC进展迅速，多数患者确诊时为晚期,NSCLC患者目前的生存现状及预后均不容乐观，以纳武利尤单..."
0,-0.423828,"在资金投入方面，国家不仅通过各项制度诸如养老保险等保证国家对于养老的资金投入逐年上涨，而且还采取各项..."
0,2.343750,"也就是说,普京将俄罗斯贫富差距和收入差距拉大的原因归咎于经济转轨初期的'休克疗法冶及与之相关的市场化..."
0,0.277344,"第二，重视发展教育事业，建立多元筹资渠道。现阶段资源有限，政府在发展教育事业的同时，还需要兼顾医疗、..."
0,-0.064941,"FAsD共包含2个维度、13个条目，每个条目按照Likert5级评分法，用于测量过去1周内患者疲乏症..."
0,0.820313,"例是指语法形式和词汇意义为真的句子，也就是说，我们无须参照外部标准就可直接从意义上判断是真或是假的句..."
0,1.765625,"做好定点医院和非定点医院准备。在新冠肺炎防控中，通过建立发热筛查机制，完善发热门诊管理，加强体温检测..."
0,-0.052979,"协调员对知识、技能和捐献事业的发展有着不懈的追求，这是因为器官捐献工作的特殊性和专业性所决定的。协调..."
0,0.103027,"我国宪法第二章是关于公民基本权利和义务的规定。其中，从第33条至第50条以列举的方式确立了诸如平等权..."
0,0.137695,"脱硫率大于９７％以后烯烃饱和率快速上升的原因是发生了再生硫醇反应。汽油产品中硫醇硫含量与加氢脱硫率的..."
0,-0.796875,"受试者签署知情同意书，于试验前1d进行心脏彩超和心电图检查。超声检查结果显示，受试者左室射血分数大于..."
0,1.843750,"青年是国家的未来和民族的希望，党和国家历来高度重视青年、关心青年，坚持把青年作为党和国家事业发展的生..."
0,-0.519531,"城市经济学与其他经济学分支学科最大的区别是更加关注土地要素的利用问题,这一问题来自于德国经济学家冯·..."
0,0.099609,"同时,学界认为共享经济下信任是维持消费者、服务提供方及平台运营商三者之间关系必不可少要素,并有研究证..."
0,-1.078125,"线上测试分为测试和自测,其中测试由教师结合研究热点或聚焦案例出题,自测由学生针对重点、难点出题,评价..."
0,0.832031,"谈及身份政治，很容易使人想到本土主义（nativism）。本土主义往往执著于殖民之前理想化的民族文化..."
0,0.699219,"为有效应对跨境电商侵权诉讼、推动我国跨境电商业务的良性发展，一方面，电子商户需要加深对域外知识产权法..."
0,0.296875,"目前仅有屈指可数的数据：大陆地区2010-2013年在黑龙江省大庆市的流行病学调查数据显示，经过标化..."
0,-0.291016,"行政复议机关是否作为行政诉讼的被告是2014年我国《行政诉讼法》修改中的一个重要争议点,其中,行政复..."
0,-0.718750,"这些文学类型均与当时的生存环境和获取资源的方式有关。时至中世纪，欧洲政治经济模式以及教会势力范围发生..."
0,-0.609375,"提升民生福祉是经济社会发展的根本目标和公共政策的聚力方向。何为幸福以及如何提升人民幸福感的研究在提升..."
0,-1.085938,"传染性疾病是全世界社会公共健康和经济稳定的重要负担，老传染病'回潮'，新型传染病不断发生。在世界卫生..."
0,-1.273438,"同时，还有一些作家和文学批评家比较注重对诗歌艺术境界的探讨，晚唐的司空图就是这派诗论的代表，他认为对..."
0,-0.088379,"在唐朝，危害国家安全的犯罪行为有多方面，主要涉及叛国投敌、非法武器交易与漏泄国家重要信息等。唐律就从..."
0,-0.976563,"再须协⼿历史学家，社⽥学家，⼈类学家，宗教学家，艺术⼦，以及民族⼼理学家等等，共同商定条理，着⼿搜集..."
0,0.914063,"发布课前自测,了解学生对知识点的掌握情况,老师上课有的放矢。课堂设计小组讨论、小组测试、答疑解惑、知..."
0,-1.132813,"时间长了也知道该怎么调整自己的心态,最重要的就是照顾好孩子.'照顾者N３表示:'刚开始确实难以接受,..."
0,-1.375000,"2020年，逆全球化引发的中美贸易摩擦已经持续两年，新冠肺炎疫情暴发并蔓延到全球，全球经济遭受沉重打..."
0,2.406250,"弓驸俗称握把，乃持弓手握弓部位，多以硬木为之。弓艄俗称弓梢，为插接在弓渊上并附有弦口的木质梢头，多选..."
0,0.161133,"简单析之,人文学科侧重主观,涉及价值,尊重个体的独特性,其知识生产模式主要是以权威的论断和自我的直观..."
0,0.917969,"矿井防尘供水管网主要由水池、水泵、阀门、用水点、水管以及管段连接部件等组成，经简化并忽略管网内部结构..."
0,1.796875,"一方水土养一方人。自然环境深深地影响着人们的生存状态、精神面貌及文化性格。中国文学的地域性较强，从古..."
0,1.453125,"地方决策主体对政策创新稳定性和收益性的追求，亟须具有低风险性和低成本优势的政策工具与之耦合，政策扩散..."
0,0.843750,"其次，《学前幼儿英语教育》一书明确了工作过程系统化范式下构建高职学前教育专业学生英语能力评价体系的必..."
0,-1.312500,"从已经出版的民法典学者建议稿来看， 王利明教授主编的《中国民法典学者建议稿》[13]、梁 慧星教授主..."
0,0.566406,"扎根理论是众多质性研究方法论或研究风格中的一种，在美国实用主义和芝加哥社会学派的影响下，由两位美国学..."
0,0.320313,"2015年国务院办公厅出台的《关于推进分级诊疗制度建设的指导意见》（国办发〔2015〕70号）指出，..."
0,-0.546875,"在工业社会,资本是工业化大生产的关键要素,资产阶级之所以能占有统治地位,主要是因为拥有了资本和技术这..."
0,-0.257813,"微型嵌入式系统是传统嵌入式系统量级较小的部分，通常该系统的操作系统的大小只有几K到几百K。因此与其他..."
0,0.785156,"广东地处我国华南经济圈的核心区，处于新崛起西太平洋新月形经济带的关键位置，是我国参与经济全球化的主体..."
0,-1.570313,"第一章，罗列基本问题，进行概括论述，从宏观上对现当代文学理论进行梳理。第二章，从意识形态的层面展开分..."
0,-0.088379,"上述态势造成三方面风险：第一，加剧基于新兴技术的军备竞赛风险；第二，增加大国间发生冲突甚至战争的可能..."
0,0.289063,"此次《土地管理法》修改，在吸收《国务院关于深化改革严格土地管理的决定》《关于完善征地补偿安置制度的指..."
0,-0.435547,"在某个时刻大量的移动设备用户持有一条由其移动设备产生的位置数据不可信的服务器欲获知某个区域内的移动对..."
0,0.507813,"此次新冠疫情的防控，促使我们需要在法律、行政法规实施一段时间后及时进行立法后评估，修改法律规定在具体..."
0,1.281250,"但如果仅仅将后现代主义简单地视作继现代主义之后的另一种文化流派也未免过于草率，因为它毕竟涵盖了许多现..."
0,0.847656,"在进行启拓教学过程中，首先，构建教学专题时，基于教材又要超越教材，融入最新学术前沿问题和最新研究成果..."
0,-1.062500,"在全国抗击新冠肺炎疫情取得阶段性重大胜利的背景下，本文着重对抗击疫情的应急救援相关经验教训进行总结与..."
0,0.609375,"在苏童看来，'小说有时就是一次无中生有'，作家凭借小说'推断人性的复杂'。换言之，苏童不是靠体验而是..."
0,0.847656,"新中国建立以后，对中国经济史学以至整个中国史学界影响最为深远的变化，就是确立了马克的。由于马克重视经..."
0,-0.353516,"为保证效率，受ＰＳＯ进化算法思想的影响，改进搜索方程，引入精英档案学习思想，精英档案学习策略如式(５..."
0,-1.046875,"２０世纪３０年代以来，西方国家就出现了健康不平等现象，即不同社会经济地位群体在不同健康维度上呈现系统..."
0,-0.080566,"目前，用于HD临床试验的ASO，是经过化学修饰后的靶向人源HTTmRNA的第二代反义寡核苷酸IONI..."
0,-3.031250,"从其⽀出结构来看，随着养⽼服⽣项目的不断增加，福利彩票公益⾦⽀出的范围也在不断扩⼤，如2014年增加..."
0,-1.601563,"上海养⽼服⽣财政政策的出台涉及上海市政府、市发改委、⽼龄委、财政局、民政局、⼈社局、市卫计委、市教委..."
0,0.925781,"因此，本文一方面利于微观企业(尤其是多元化经营企业)在面临较高宏观经济不确定性背景下，制定和实施与企..."
0,0.000000,"我国应借鉴国际经验，实现职工医保和居民医保的待遇统一，以及以家庭为单位参保、按常住地参保，从根本上补..."
0,2.125000,"我国刑事诉讼法修改后确立了值班律师制度，理论界将值班律师定位为提供法律帮助的法律援助者，但实际上值班..."
0,-1.125000,"随着人们生活方式与社会环境的不断变化癌症发病人群和数量逐年增加疼痛作为癌症患者主要的临床症状之一逐渐..."
0,0.261719,"而且使每个人都有充分的闲暇时间去获得历史上遗留下来的文化--科学、艺术、社交方式等等--中一切真正有..."
0,1.484375,"自2015年开始实施新《预算法》以来，新《预算法实施条例》征求意见稿历经五年修改，于2020年10月..."
0,1.140625,"0行动计划》和《教育部关于全面深化课程改革，落实立德树人根本任务的意见》、面向核心素养的《普通高中信..."
0,0.075195,"《云南省流动人口服务管理条例》的发布日期是2012年7月29日，施行日期是2013年1月1日，因此云..."
0,1.500000,"此外，关于积极发挥新消费引领作用加快培育形成新供给新动力的指导意见指出，积极发挥新消费引领作用，加快..."
0,0.695313,"其次，要充分考虑青海的现实发展基础。青海深居内陆西部，地处高原，气候寒冷，自然灾害频繁，恶劣的自然环..."
0,2.593750,"（2）加强疼痛管理知识技能培训，特别是镇痛药物应用、神经区域阻滞等战场实用技能的学习；（3）规范伤员..."
0,-0.613281,"鉴于教育立法评估在国内外都尚未成为一个有着非常清晰的内涵和外延的概念，也未成为一个具有特殊性的专业概..."
0,0.628906,"因此，写作需要深入学习，这种学习是一种需要通过主动阅读尧思考尧实践等途径建构写作知识或技能的活动，其..."
0,0.285156,"同时，由于很多的开源软件更新频繁，软件之间的依赖等关系复杂，基于这些软件包构建的操作系统也要不断迭代..."
0,0.617188,"现代医学体系发展之前,医师独立执业并承担个人责任.随着现代医学的发展,医疗逐渐演变为以医院为载体的系..."
0,1.828125,"拒不消除事故隐患,即'因存在重大事故隐患被依法责令停产停业、停止施工、停止使用有关设备、设施、场所或..."
0,2.218750,"药物重定位是针对已获批上市或未上市但结构明确、生物活性已知的药物分子，探寻其潜在的靶标，扩大其适用范..."
0,0.000000,"首先，文学活动与伦理活动的主体差异。一般而言，伦理活动的主体是在一定社会关系中的人，伦理本身指的就是..."
0,-0.730469,"精准医疗有时也被称为'个性化医疗'，它是一种通过考虑具体个人的特征、环境和生活方式的差异来定制疾病治..."
0,-0.902344,"结合美国培训和开发协会(ASTD)对就业能力的划分中将适应能力界定为包含问题解决能力和创造性思考两个..."
0,-0.500000,"最高患病率在欧洲、加拿大和美国分别为322/10万，加拿大319/10万，美国214/10万。UC在..."
0,1.101563,"中医学认为，瘀泛指由于气虚或气滞、痰浊、食滞、瘟疫、暑热、寒湿、情志刺激等因素导致血液运行不畅，或积..."
0,0.086426,"对差异基因进行GO功能注释，病毒感染后有204个显著富集的GO条目，其中有186个GO条目涉及生物学..."
0,1.703125,"港口是其所在城市和腹地经济增长的重要引擎，已从单一交通基础设施转变为全球物流网络和产业链的关键组成部..."
0,-0.169922,"广泛性焦虑障碍（ｇｅｎｅｒａｌａｎｘｉｅｔｙｄｉｓｏｒｄｅｒ，ＧＡＤ）是一种以焦虑为主要临床表现的精..."
0,0.761719,"该记号表示在前置条件满足时，进程P可以在状态下完成动作a并变迁到状。进程P的状态定义为逻辑时钟、信号..."
0,-0.750000,"现阶段人工智能伦理等需要进一步研究和讨论，唯技术论忽略了技术背后的意识形态逻辑，这会导致青年学生的正..."
0,0.087891,"框架效应是指选择的背景或问题呈现方式影响选择的结果。其中的框架主要是指问题表达中相关信息组织架构的形..."
0,0.738281,"采用累及野照射(involved field radiation therapy，IFRT)方式，剂..."
0,-0.859375,"我国基础教育发展仍然存在着不平衡、不充分的问题。'不平衡'是指区域、城乡、校际、群体之间的教育水平差..."
0,-1.078125,"美国联邦政府部门需要根据部门职能和工作规划制定并向OMB和国会提交5年的战略规划,每隔3年对战略规划..."
0,0.644531,"吉林长春长生公司问题的疫苗案件发生以来，习近平总书记高度重视，多次作出重要指示，要求严肃问责，依法从..."
0,-1.429688,"本研究通过学生的小讲课、操作代表指导学生的方法，让学生去'教授给他人'，这两个环节也有学习金字塔中的..."
0,0.554688,"针对持续集成环境下回归测试需要进行持续优化的问题，提出一种依据回归测试目标自适应调整策略的优化方法。..."
0,-0.097656,"针对学生班级学习的差异性和一致性，凤天小学坚持优秀教师带动群体备课、教师个体独立备课，坚持教研组每课..."
0,0.000000,"政府行政机关依法通过数据开放网站政务新媒体等渠道向公民法人或者其他组织免费开放政府数据，不但深化了政..."
0,1.257813,"由其私产进行填补，并可向设计者、制造者、销售者或使用者等责任主体追偿；公共使用时，自动驾驶交通行业作..."
0,1.804688,"分析认为，预应力筋位于截面中部，限制了其对试件强度的贡献，造成预应力筋面积变化带来的强度增幅变化不明..."
0,2.750000,"推进剂加注是火箭发射前的重要环节。加泄连接器的对接与脱离既是加注中的高危险环节,又是实现加注过程自动..."
0,0.738281,"第四章阐述中国革命改革浪潮新道路的创建，从以俄为师全面学习，西学东渐且西俗东渐，转而新时代中国共产党..."
0,1.031250,"尤其增加和突出了运动员获得法律援助的权利，这将为各国关于运动员相关权利保护提供诸多启示。各国都可以考..."
0,2.140625,"门型取苗机构主要由滑槽侧板、翻转门架(含翻转机构)，取苗爪安装板、翻转气缸以及取苗爪组成，其机构运动..."
0,-0.855469,"实验结果表明，对数据进行增强后,Basenet与FRnet准确率均有所提升。这两次实验中,FRnet..."
0,0.163086,"查阅《楚辞集校集释》，'丽'字主要有几种观点：第一种为动词，表示进献之义，例如《楚辞补注》：言先进靡..."
0,0.808594,"如果纳税人能很容易地遵守某一规则，而不会产生过多成本，则该规则将变得简单。第五，行政管理。如果税务机..."
0,0.435547,"目前，中国与东盟国家已经构建了诸多职业教育交流平台。从国家层面而言，主要有一年一度的'中国-东盟教育..."
0,-0.162109,"通过用全文检索策略检索交易双方名称'××公司'、交易金额以及交易产业，收集相关新闻报道627篇（同一..."
0,0.000000,"从更宏观的权力-权利谱系来看,数据权包括数据主权和数据权利,所谓数据主权,强调的是数据的国家主权和安..."
0,1.382813,"一方面，阿里巴巴在天猫为苏宁开设超级旗舰店，其电商平台为苏宁易购带来大量的流量，并为苏宁线上、线下营..."
0,0.183594,"目前我国公共卫生护理的实践和发展滞后于全科医学，如何定位PHN的人才培养、实践准入、岗位定位、实践范..."
0,1.203125,"参加本次开放式实验的学生分组后,带教教师要求每个学生独立完成实验设计,并交于实验小组共同讨论,最后拟..."
0,0.570313,"但是，近代中国却没有完全沦为殖民地，其原因就是在于'中国人民不甘屈服于帝国主义及其走狗的顽强的反抗精..."
0,0.273438,"机载卫通天线安装在大型无人直升机平台上，与卫星进行实时通信，无人机巡检作业时旋翼遮挡会对卫星通信造成..."
0,0.168945,"1957年4月，国家计委改变了之前'全力发展重工业、忽视或轻视农业和轻工业'的做法。也在同年7月召开..."
0,-1.875000,"医生的关注。所以医疗实践、临床研究中的科学合理对照研究，重视相关临床证据、客观指标变化以及终点事件发..."
0,-0.248047,"不同年龄人群归因于室外PM2.5暴露的CVD疾病负担存在差异，尽管老年人群的PAF较低，但是由于其免..."
0,-0.159180,"对于谣言的认定,不同语境下具有不同的概念内涵。值得注意的是，对于谣言（网络谣言）的界定应当区分其生活..."
0,-0.890625,"社会化学习系统的技术智能化主要通过神经网络技术学习系统构建智慧学习信息通信等技术或者手段得以实现在社..."
0,-0.458984,"同时通过网络技术构建的实训教学平台可创设临床场景并适时录播，远端教室讨论可通过播放不规范的操作让学生..."
0,-1.359375,"地理国情普查质检软件主要是针对地理国情普查相关技术规定设计检查方案，方案的制作是选取相应的图层、代码..."
0,-0.306641,"植根于中国理解世界，置身于世界研究中国，是中国经济史学人义不容辞的义务和责任。经济史研究不能坐井观天..."
0,0.229492,"数字压力记录仪基于存储测试法进行研制,由压电压力传感器、A/D转换器、运算处理器、数据存储器、标准接..."
0,-0.223633,"众所周知，由于文化上的差异，在我国体育科学研究领域，长期以来，我们总是用西方体育文化的种种要义，西方..."
0,1.515625,"1±11.3)岁。选择同期健康体检者40例作为对照组，其中男22例，女18例，年龄38~63(50...."
0,0.255859,"党的十八届三中全会在《中共中央关于全面深化改革若干重大问题的决定》中提出了'推进国内贸易流通体制改革..."
0,0.925781,"出院2周内运动康复根据6min步行试验评估运动能力，并制定运动计划，常规为关节运动、走路训练、拉伸按..."
1,4.218750,"教育口述史系利用自述、笔录、录音及录影等现代技术手段，记录教育历史事件当事人或目击者回忆而形成的史料..."
1,3.906250,"山西省农村中小学教师培训中仍存在工学矛盾。通过对农村中小学教师的访谈发现：培训多安排在节假日，因日常..."
1,1.492188,"发生学始终以现实为科学研究起点和归宿，其研究对象系一切历史事物的实际发生与演变过程。殷商职业技术教育..."
1,3.046875,"在构建资源节约型、环境友好型社会及生态文明的大背景下，开展环境研究以推动上市公司强化节能减排、提升环..."
1,0.503906,"可根据患者状况联用临床常用抗抑郁药物治疗，但MECT治疗期间不得调整剂量，包括：盐酸氟西汀片20mg..."
1,1.843750,"选取2015年5月至2018年5月于海南省人民医院经多导睡眠监测确诊为OSAHS的60例患者，根据病..."
1,1.929688,"统计数据显示，1960年我国65岁及以上老龄人口占总人口比例约为4.0%，老年抚养比约为6.8%，至..."
1,2.484375,"刘利民认为，明确学校内部管理的权利与责任、提升学校自治能力，是强化学校办学主体地位的关键所在。柳燕和..."
1,3.156250,"在家庭异质性扩展中，一关键因素是家庭收入差异对居民区位选择的影响。若将家庭收入异质性设为离散分布，即..."
1,3.593750,"在支撑人脑认知能力的五个子系统中，记忆位居首位，其后依次为感知、想象、推理与语言。英国作家巴恩斯所处..."
1,2.781250,"业界普遍认为，AI发展分为计算智能、感知智能和认知智能三大阶段，目前处于感知智能阶段，此时AI能看懂..."
1,2.421875,"在我国，目前仅有16%的企业步入智能制造应用阶段，且面临智能化水平不足、各类企业发展不均衡等问题。尽..."
1,2.906250,"古希腊哲学源于惊异，中国先秦哲学则肇始于忧患。身处当今时代，当代中国哲学将以何种情调再度肇端，以何种..."
1,1.804688,"'立法评估'、'立法前评估'、'立法后评估'、'绩效评估'、'实施情况评估'、'(监管)影响评估'等..."
1,2.484375,"从篇章目录看，四本教材均涵盖《新课标》要求的“人工智能基础”、“简单人工智能应用模块开发”、“人工智..."
1,2.515625,"引入虚拟化技术至WSN网络，能有效解决当前WSN网络资源利用率低、服务灵活性不足的问题。通过虚拟化理..."
1,1.859375,"护理带教老师心理健康水平低于全国护士。临床教学是护理教育的重要环节，其质量很大程度上取决于临床教师的..."
1,2.734375,"截至2020年末，我国就业人口达7.5亿人，约占全国总人口的53%；鉴于女性占总人口49%，女性就业..."
1,2.421875,"同时，陈染的作品展现出鲜明的个人风格，不同于传统的宏大叙事，也未追随同期先锋小说'形式实验'的浪潮#..."
1,2.250000,"该数据库汇集了当前全面的基因调控网络数据。为探讨转录后调控因子如miRNA在基因调控中的关键作用，R..."
1,0.597656,"在无效样本量不超过20%的前提下，确定样本量为228~456。研究对象纳入标准：符合美国肾脏病基金会..."
1,1.664063,"源于《刺客列传》的'刺秦'故事凭借其固有的传奇性和戏剧性，历来备受电影创作者青睐。截至目前，'刺秦'..."
1,2.500000,"经典理论对专利权地域性成因的解释指出，专利权源于封建特权，其地域性源于封建割据，仅在产生地有效；资本..."
1,1.257813,"“纲要”构成了公共历史知识的高阶供给形式，承担规划现代中国历史参照系的公共职能。近世中国社会危机的出..."
1,1.664063,"神经组织行为学的研究主题，应着力发掘其对个体认知、行为及组织管理实践的潜在反作用与应用价值，即借助神..."
1,0.390625,"《网络安全法》中个人信息的称谓并无须与其他规范性文件中的个人数据（资料）加以区分，事实上也无法区分。..."
1,3.265625,"然而，眼下中职毕业生升入高职院校、高职毕业生升入本科院校的比例不断增大，这是否仍属就业导向？客观而言..."
1,0.937500,"数据湖投用前，西气东输对单向传输进行了可靠性测试。测试内容为设置不同刷新速率，观察传输丢包率（图２）..."
1,2.328125,"运用'学校在线教育综合平台+直播+QQ'的混合线上教学模式，即学校在线教育综合平台用于课前预习、课程..."
1,1.015625,"尽管伊泽尔最初提出的召唤结构主要针对文学作品的审美，但该理论关注如何吸引受众并激发其审美思维，旨在激..."
1,2.015625,"Web of Science收录的'sustainable development'相关英文文献自2..."
1,1.726563,"互联网信息技术与大数据技术的持续进步，推动电子商务普及率不断提升，电商运营模式随之日益优化。消费者消..."
1,3.781250,"这种不匹配的出现，宋史学界应从自身多寻原因。一方面，现存宋代文献史料状况或加剧了两者的疏离与隔阂。无..."
1,2.625000,"全球史首先将'整体'的世界作为历史考察的背景。这种新型世界史聚焦全球而非特定国家或地区的历史，关注整..."
1,2.796875,"上述回归结果表明，港口对城市经济增长存在显著正向效应，此效应是否通过城市间空间互动外溢至腹地城市？采..."
1,2.796875,"食管癌放射治疗中，处方剂量、剂量分布及剂量体积直方图（dose-volume histogram，D..."
1,2.859375,"然而，修辞学视角下的相关研究未涉及隐喻和转喻形成的思维过程，即未能将其视为一种思维过程来理解，故无法..."
1,1.460938,"所谓整体性，即课程改革一般以区域为单位，由教育管理部门对本地区基础教育课程改革进行统筹规划、整体布局..."
1,3.968750,"反洗钱监测中心须为可疑交易报告中的汇总信息设置交易阈值（如超出特定金额的电汇数据），超阈值即发出警告..."
1,3.562500,"自新冠肺炎疫情爆发以来，党中央统筹安排部署，全国人民迅即动员起来，举国上下彰显出无比坚定的抗疫意志与..."
1,2.640625,"例如，欧洲学分系统规定，全日制欧洲学生每学年须获得６０个欧洲学分，每学分对应２５-３０小时学习。第四..."
1,3.718750,"长期以来，儿童健康权备受全球广泛关注。联合国大会采纳的《儿童权利公约》明确规定，每位儿童均享有生存权..."
1,2.625000,"通过调整仿真系统中信号发射与接收端的功能结构，减少系统各节点间的信号传输数据量，提升系统运行速度，从..."
1,3.562500,"精神科护理学课程设在本科学第2学期第2学期，选用徐国彬主编的《精神科护理学》1为教材。理论课内容主要..."
1,1.757813,"从财政事权与支出责任划分视角来看，以双下沉两提升为代表的省域医疗资源优化配置改革，应明确省级政府的主..."
1,4.281250,"命题研究与范畴研究同步展开并已取得成就。从中国古代美学的视角审视，与范畴相比，命题无疑是表达思想观念..."
1,2.218750,"基本权利具备固有性、普遍性与不可侵犯性，然而其行使须以不侵害国家、社会、集体利益及其他公民合法自由和..."
1,1.789063,"随着数据价值的不断凸显，个人数据面临过度搜集、挖掘、交易及跨境流动的风险，个人数据侵权问题随之涌现。..."
1,2.593750,"整合电商直播资源，重塑直播营销体系。超越传统'4P'网络营销理论，依据SICAS理论融合农产品直播电..."
1,2.328125,"Millstein(2009)提出CIT方法用于判断因果关系，该方法将因果推断视为数学条件链条，其中..."
1,1.601563,"重大突发公共卫生事件的防控是一项复杂的系统工程，任务繁重、要点众多、涉及面广，缺乏中央统筹协调与部署..."
1,1.039063,"实践主体的多元化和主体实践的试错欲望，是引发教育技术实践文化漂移的根源性因素。我国教育技术实践参与主..."
1,1.851563,"需充分考虑各地区经济发展禀赋的客观差异，结合'十九大'后新时代国家总体战略布局、能源产业规划等，制定..."
1,3.281250,"近年来，区块链技术备受各行业广泛关注，特别是由高盛、汇丰等40多家银行于2015年底组建的R3CEV..."
1,2.593750,"同时，不法分子可能利用弱人工智能产品固有漏洞，达成自身犯罪目的。在此情形下，弱人工智能产品所实施的严..."
1,2.984375,"如何理解实事求是、与时俱进这一解释立场？笔者认为，'实事'系指我国刑法规定本身（即刑法条文的语义范围..."
1,2.156250,"综上，永久性肠造口手术患者的心理创伤远超身体创伤，大多数患者出现强烈负性情绪，主要集中在手术初期，此..."
1,2.421875,"A~E组患者的苏醒时间、拔管时间、定向力恢复时间，以及收缩压(SBP)、舒张压(DBP)、心率(HR..."
1,2.265625,"值班律师制度实施后，因其与犯罪嫌疑人、被告人未形成委托辩护关系，故诉讼权利告知义务、释明义务及保护嫌..."
1,1.664063,"城市综合体总承包项目管理难度较大，学界与工程界已取得若干研究成果，例如城市综合体投资风险管理、精益管..."
1,3.078125,"多数研究表明高管薪酬对企业创新有一定促进作用。Bulan和Sanyal（2011）认为高管薪酬正向激..."
1,1.718750,"选择天津商业大学、天津工业大学、天津理工大学、天津师范大学、天津城建大学、天津中医药大学、天津科技大..."
1,2.031250,"脊神经结扎模型（spinal nerve ligation model,SNL）乃模拟单神经病变的模..."
1,2.750000,"常见的神经退行性疾病包括阿尔茨海默病（AD）、帕金森病（PD）和多发性硬化症（MS），这些疾病常伴有..."
1,3.328125,"个人信息系指具有个人识别性的信息，包括自然人的姓名、出生日期、身份证件号码、生物识别信息、住址、电话..."
1,2.281250,"在新一轮全球化竞争格局下，营商环境日益备受各国重视，各经济体正通过提升法治化水平优化市场环境，以吸引..."
1,2.609375,"它是一个综合性概念，不仅是宽泛包容的术语，还能依据语境确定具体涵义，涵盖行政法概念、规范及制度、原则..."
1,2.578125,"本研究运用因果推断方法考察mRNA在年龄与LGG间的中介效应，结果显示年龄通过调控11个基因表达进而..."
1,1.570313,"踝关节独特的解剖结构导致骨折早期常出现明显患处肿胀，严重肿胀会加重疼痛、延误手术时机，并妨碍术后患肢..."
1,2.640625,"传统算法系针对特定任务根据输入指令产生结果的固定程序，而新一代人工智能的机器学习算法，尤其是深度学习..."
1,2.406250,"利用BCC模型，我国1999-2019年医疗资源配置效率接受纵向分析，同时2019年全国31省市医疗..."
1,1.906250,"然而，诸多肾脏病理证据表明，糖尿病患者肾损害中非糖尿病肾病（NDRD）比例不低（26.7%~53.6..."
1,2.031250,"LQ值越大，该地区金融集聚程度越高，若LQ_i>1，则表明i地区金融部门就业超过全国平均水平，呈现出..."
1,1.234375,"所谓'讲哲学'，首要'讲'的便是哲学是什么。要了解冯友兰如何看待中国哲学，自然应从'讲哲学'入手。但..."
1,3.031250,"在肿瘤耐药研究中，基因组学获广泛应用，主要借助测序技术对生物体内全基因进行表征与定量，探究其对生命活..."
1,2.796875,"2009年，区块链在'Bitcoin：A Peer-to-Peer Electronic Cash ..."
1,1.796875,"教育治理以公共治理的理论为基础。学术界通常视新公共管理理论、新公共服务理论、公共选择理论等为公共治理..."
1,1.812500,"2017年中国迈入社会主义新时代，新情况不断涌现，体育志愿服务融入体育治理面临诸多挑战。在这一过程中..."
1,1.531250,"公众理解科学的必要性和紧迫性与科学所需专长技能间的矛盾，凸显了科学教育中理解科学功能的关键性。并非人..."
1,1.742188,"Portland耳科诊所的Epley JM首先提出BPPV管石复位法，此后针对不同半规管类型，不同学..."
1,1.546875,"目的：考察血压昼夜节律与年轻高血压患者靶器官损伤之间的相关性。方法：选取2012~2017年在中国医..."
1,2.406250,"除基本医疗保险制度之外，各地区通过推行儿童补充医疗保险，为儿童提供额外保障。一是政府设立针对儿童的补..."
